Score,a_act,d_act,K_n,n,a_x,d_x,m,K_S,K_a,k1,k2,k4,k3,XbsT,sT
7.420512675888187,0.03936723490677505,0.00976192765729741,1.1248829681796635,5.026839048871062,9.754108749434838,0.009274217716410195,2.9679954703233635,4.148980289203973,10.14312087707192,0.0018016468927126753,3.229194486323012,0.10097897669945342,2.70991334766756,100.00554516926437,51.620567806497895
7.441779848434348,0.9004496920863854,2.666925351993429,41.46433319278022,6.3616821906236405,4.238168976383059,0.017005263625522387,2.3962190713672866,24.46964096700249,1.0673364577397044,0.00012828821071684415,0.5048121697859216,0.12412162059782036,9.814376120664342,100.45274449975213,569.3079658718252
7.4537466249229825,11.201082129480353,5.301355952097838,2.390448941958461,2.658646680303092,4.6049507744980005,0.031114721864129585,2.0412935332279036,2.221989322047844,63.67958078569852,0.02679851941978962,8.082916069500593,0.12918902996691767,7.496305583701123,101.00023772431251,84.37639778578486
7.4753032807979185,31.302184722731116,0.002717452524503535,1.0338525380523835,9.990720639507574,9.822229782028943,0.012404215642231382,2.342016265305692,4.104652472754204,6059.639062853766,0.0013553063296801468,7.3547448605185775,0.14864713367510937,9.673900814458483,101.12434673624865,66.61498839533846
7.49091820786999,0.16373554224673045,0.2805118112525149,37.987997763247265,2.8160937465734994,1.2797038585133098,0.007569740960672258,1.7568712753242839,7.561156815085867,1.1235989900542507,0.00022909587107713343,7.608483849706405,0.10380435574467103,9.417178083882638,100.00555159602969,2152.717747121897
7.52844123041011,16.744057370696424,0.05342882541903023,1.0012902076394354,9.76277555067956,8.905225098399756,0.022788971831637653,3.9823384623389138,9.61026672534986,49.47150976727935,0.0029535986023966677,2.032857789257188,0.24850018461258452,7.144900000939137,104.47380990832404,65.89781451743798
7.551714359710804,0.7284354916510355,6.24287184013075,154.4812266841404,6.800934525445415,2.914631440933252,0.008259614816627469,2.847468097703836,68.2853904656535,1.0094090616837437,0.0004212918189053637,0.8243636499200668,0.10003905959763264,8.867265625295017,103.18489223313695,1221.9724821199052
7.591688343575008,1.9565775819234348,0.018157622115980307,2.726788561124085,2.7321231742759355,9.608896534139712,0.011772444709681683,2.8327185947329188,23.93402279692893,47.98768945692958,0.00010555281836816297,0.3648044509922225,0.10237078003728893,9.621885454024184,100.0092029940464,377.78740049078294
7.730624900528885,91.63047077755607,3.0728045876617855,2.7617350400806036,2.8697055658388506,6.54635823303466,0.004678767938266141,3.186908906871391,4.233037845282968,77.2571335694962,0.0008731565051644947,9.977777281355616,0.13068557148657367,9.964238375405488,100.01289519321642,95.9386801387548
7.833874679930658,3.1566272147846406,3.4234983810547197,2.1374014866966053,9.99845525555329,9.993143334856148,0.018566485338514464,2.682645733395478,3.1834789995568107,1.3319230744951556,0.00024335460935249762,0.8263798597932714,0.10046835991831893,9.805480728361536,100.0405444691672,73.63302026485586
7.872804806544171,70.45660797386083,0.021551007406016204,1.7418730466723207,9.967204334846897,1.3693387603778706,0.008167702402424443,2.932310048853495,6.816714384484275,1049.5301679277063,0.010728900455296682,9.931129774278238,0.1009780772236303,9.151846832740835,100.0049918430957,99.11465531515887
7.973559101426049,92.14214125386154,0.009952045745015087,1.2644717440164468,8.977346176156388,1.6189023539095069,0.010316619532661626,1.7958842510329567,2.460228636825741,7940.654211032705,0.0007871838008883834,1.9904238070639764,0.1227614654844071,9.894595042563338,104.82919208607564,83.71682067305369
8.026571886250105,22.642846407551968,5.841761375905871,4.774200693932894,1.0000053787013594,7.040036831847869,0.010044618814560147,1.776089356745542,2.007322889544835,39.12636581228211,0.0015455097316582863,9.55528405116276,0.10566650812954131,9.477883803531498,100.01670422160167,75.54162711207024
8.087510100041518,9.480242932479982,0.020544115557352232,78.16253287674803,9.945756565574333,7.923923776257166,0.005234746016268994,4.606065343017743,639.7563775948553,52.07801490218219,0.0021267518312519757,6.860323402216535,0.1035331760877713,9.027747791196518,100.26398228077925,4781.753462519871
8.120469013475251,0.0728734575541856,2.422074945309254,13.459804237636705,2.4801488431835206,8.748063548422573,0.0314143616578819,2.5392224284075446,5.511326025143695,1.0785916523530148,0.006229110562897263,2.2513442342535797,0.1459997322099524,9.273457090105946,100.00352495987366,88.97441119959471
8.17397136211205,0.07941874113468207,0.026177886907635024,4.113279214329172,9.9615965506463,8.153078574245287,0.025425966607832872,3.5647936863528717,21.301097847025368,2.52716392868117,0.006217736270624314,4.499311764297312,0.10137544412750295,9.606858283869288,134.92343970839596,234.40343927366763
